dataset,subset,view,split_policy,model,label_permuted,permutation_trial,seed,train_size,validation_size,train_class_counts,validation_class_counts,accuracy,balanced_accuracy,macro_f1,confusion_matrix,predicted_class_counts,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,roc_auc,pr_auc_y1,pr_auc_y0
bfcl,all_categories,X+S,minxing_row_random,class_weighted_logistic_regression_standardized,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.5282258064516129,0.39123376623376627,0.3871110829478487,"[[6, 22], [95, 125]]","{""0"": 101, ""1"": 147}",0.0594059405940594,0.21428571428571427,0.09302325581395349,28,0.8503401360544217,0.5681818181818182,0.6811989100817438,220,0.38603896103896107,0.8457614683459405,0.13238251589886985
bfcl,all_categories,X+S,minxing_row_random,random_forest,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.5340909090909091,0.8989452104660975,0.12699273655879412
bfcl,all_categories,X+S,minxing_row_random,hist_gradient_boosting,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8548387096774194,0.4818181818181818,0.4608695652173913,"[[0, 28], [8, 212]]","{""0"": 8, ""1"": 240}",0.0,0.0,0.0,28,0.8833333333333333,0.9636363636363636,0.9217391304347826,220,0.44123376623376626,0.8726404423768261,0.11365883578655651
bfcl,all_categories,X+S,minxing_row_random,small_mlp_standardized,True,8,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8669354838709677,0.48863636363636365,0.46436285097192226,"[[0, 28], [5, 215]]","{""0"": 5, ""1"": 243}",0.0,0.0,0.0,28,0.8847736625514403,0.9772727272727273,0.9287257019438445,220,0.3241883116883117,0.8279534155880414,0.08572782756220756
bfcl,all_categories,X+S,minxing_row_random,majority_class,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8870967741935484,0.5,0.4700854700854701,"[[0, 28], [0, 220]]","{""1"": 248}",0.0,0.0,0.0,28,0.8870967741935484,1.0,0.9401709401709402,220,0.5,0.8870967741935484,0.11290322580645161
bfcl,all_categories,X+S,minxing_row_random,stratified_random,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.7620967741935484,0.523051948051948,0.5150952775476387,"[[6, 22], [37, 183]]","{""0"": 43, ""1"": 205}",0.13953488372093023,0.21428571428571427,0.16901408450704225,28,0.8926829268292683,0.8318181818181818,0.8611764705882353,220,0.5230519480519481,0.8917434375223519,0.11861000964526845
bfcl,all_categories,X+S,minxing_row_random,logistic_regression_standardized,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8911290322580645,0.5178571428571429,0.505574835708484,"[[1, 27], [0, 220]]","{""0"": 1, ""1"": 247}",1.0,0.03571428571428571,0.06896551724137931,28,0.8906882591093117,1.0,0.9421841541755889,220,0.4128246753246753,0.8627308325318844,0.14251929473707114
bfcl,all_categories,X+S,minxing_row_random,class_weighted_logistic_regression_standardized,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.4274193548387097,0.41233766233766234,0.35321774904496034,"[[11, 17], [125, 95]]","{""0"": 136, ""1"": 112}",0.08088235294117647,0.39285714285714285,0.13414634146341464,28,0.8482142857142857,0.4318181818181818,0.572289156626506,220,0.38133116883116885,0.8520005987272389,0.12754310266216135
bfcl,all_categories,X+S,minxing_row_random,random_forest,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8830645161290323,0.49772727272727274,0.4689507494646681,"[[0, 28], [1, 219]]","{""0"": 1, ""1"": 247}",0.0,0.0,0.0,28,0.8866396761133604,0.9954545454545455,0.9379014989293362,220,0.5704545454545453,0.9053199468480546,0.14345824475776597
bfcl,all_categories,X+S,minxing_row_random,hist_gradient_boosting,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8588709677419355,0.49967532467532466,0.4889006653712536,"[[1, 27], [8, 212]]","{""0"": 9, ""1"": 239}",0.1111111111111111,0.03571428571428571,0.05405405405405406,28,0.8870292887029289,0.9636363636363636,0.9237472766884531,220,0.4607142857142857,0.8831122916223075,0.11415176892782125
bfcl,all_categories,X+S,minxing_row_random,small_mlp_standardized,True,9,1,992,248,"{""0"": 153, ""1"": 839}","{""0"": 28, ""1"": 220}",0.8669354838709677,0.5042207792207792,0.49277967152153707,"[[1, 27], [6, 214]]","{""0"": 7, ""1"": 241}",0.14285714285714285,0.03571428571428571,0.05714285714285714,28,0.8879668049792531,0.9727272727272728,0.928416485900217,220,0.4530844155844156,0.8663480605605186,0.11958705445761558
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
bfcl,non_irrelevance,X-only,minxing_row_random,logistic_regression_standardized,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.6105720122574054,0.9147226110170537,0.1928984012302607
bfcl,non_irrelevance,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.65,0.5643513789581205,0.4982078853046595,"[[10, 12], [58, 120]]","{""0"": 68, ""1"": 132}",0.14705882352941177,0.45454545454545453,0.2222222222222222,22,0.9090909090909091,0.6741573033707865,0.7741935483870968,178,0.6144024514811032,0.9166042385189181,0.21451110954764796
bfcl,non_irrelevance,X-only,minxing_row_random,random_forest,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.885,0.49719101123595505,0.46949602122015915,"[[0, 22], [1, 177]]","{""0"": 1, ""1"": 199}",0.0,0.0,0.0,22,0.8894472361809045,0.9943820224719101,0.9389920424403183,178,0.6784984678243104,0.9486465029627397,0.20653882227910764
bfcl,non_irrelevance,X-only,minxing_row_random,hist_gradient_boosting,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.88,0.5342185903983656,0.5391705069124424,"[[2, 20], [4, 174]]","{""0"": 6, ""1"": 194}",0.3333333333333333,0.09090909090909091,0.14285714285714285,22,0.8969072164948454,0.9775280898876404,0.9354838709677419,178,0.70658835546476,0.9522517800511134,0.22593689196475075
bfcl,non_irrelevance,X-only,minxing_row_random,small_mlp_standardized,False,,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.885,0.5171092951991828,0.5093333333333333,"[[1, 21], [2, 176]]","{""0"": 3, ""1"": 197}",0.3333333333333333,0.045454545454545456,0.08,22,0.8934010152284264,0.9887640449438202,0.9386666666666666,178,0.616956077630235,0.9229298268080508,0.22471280586143394
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
bfcl,non_irrelevance,X-only,minxing_row_random,logistic_regression_standardized,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5176200204290091,0.9030690075912313,0.13343820048872512
bfcl,non_irrelevance,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.52,0.5112359550561798,0.423007573025604,"[[11, 11], [85, 93]]","{""0"": 96, ""1"": 104}",0.11458333333333333,0.5,0.1864406779661017,22,0.8942307692307693,0.5224719101123596,0.6595744680851063,178,0.5219611848825332,0.9053207143253401,0.13507385506000585
bfcl,non_irrelevance,X-only,minxing_row_random,random_forest,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.4530132788559754,0.8895999865781871,0.09753282940014824
bfcl,non_irrelevance,X-only,minxing_row_random,hist_gradient_boosting,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.87,0.4887640449438202,0.46524064171123,"[[0, 22], [4, 174]]","{""0"": 4, ""1"": 196}",0.0,0.0,0.0,22,0.8877551020408163,0.9775280898876404,0.93048128342246,178,0.4929775280898876,0.9063912762350051,0.1049328043884077
bfcl,non_irrelevance,X-only,minxing_row_random,small_mlp_standardized,True,0,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.501532175689479,0.894341935762093,0.12364207747879888
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
bfcl,non_irrelevance,X-only,minxing_row_random,logistic_regression_standardized,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5372829417773237,0.9088066317785384,0.11938904302389951
bfcl,non_irrelevance,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.59,0.5107252298263535,0.45333333333333337,"[[9, 13], [69, 109]]","{""0"": 78, ""1"": 122}",0.11538461538461539,0.4090909090909091,0.18,22,0.8934426229508197,0.6123595505617978,0.7266666666666667,178,0.4992339121552605,0.9000507350970505,0.11196773396622134
bfcl,non_irrelevance,X-only,minxing_row_random,random_forest,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5214504596527069,0.9143160431891235,0.11287238652397956
bfcl,non_irrelevance,X-only,minxing_row_random,hist_gradient_boosting,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.875,0.49157303370786515,0.4666666666666667,"[[0, 22], [3, 175]]","{""0"": 3, ""1"": 197}",0.0,0.0,0.0,22,0.8883248730964467,0.9831460674157303,0.9333333333333333,178,0.5273237997957099,0.9027701004985579,0.11872185163072585
bfcl,non_irrelevance,X-only,minxing_row_random,small_mlp_standardized,True,1,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.875,0.49157303370786515,0.4666666666666667,"[[0, 22], [3, 175]]","{""0"": 3, ""1"": 197}",0.0,0.0,0.0,22,0.8883248730964467,0.9831460674157303,0.9333333333333333,178,0.6008682328907048,0.9174360249554565,0.15939868074601402
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
bfcl,non_irrelevance,X-only,minxing_row_random,logistic_regression_standardized,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5597548518896833,0.9061516759884725,0.18132076934506441
bfcl,non_irrelevance,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.59,0.5306435137895812,0.4604553230688248,"[[10, 12], [70, 108]]","{""0"": 80, ""1"": 120}",0.125,0.45454545454545453,0.19607843137254902,22,0.9,0.6067415730337079,0.7248322147651006,178,0.5574565883554647,0.9058407900640941,0.18776381268234948
bfcl,non_irrelevance,X-only,minxing_row_random,random_forest,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.46527068437180796,0.8726139595393705,0.12377998854271381
bfcl,non_irrelevance,X-only,minxing_row_random,hist_gradient_boosting,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.875,0.49157303370786515,0.4666666666666667,"[[0, 22], [3, 175]]","{""0"": 3, ""1"": 197}",0.0,0.0,0.0,22,0.8883248730964467,0.9831460674157303,0.9333333333333333,178,0.5196629213483146,0.8881324652237504,0.1371620233890164
bfcl,non_irrelevance,X-only,minxing_row_random,small_mlp_standardized,True,2,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.885,0.5171092951991828,0.5093333333333333,"[[1, 21], [2, 176]]","{""0"": 3, ""1"": 197}",0.3333333333333333,0.045454545454545456,0.08,22,0.8934010152284264,0.9887640449438202,0.9386666666666666,178,0.5337078651685394,0.9004636634052288,0.1503097697548009
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
bfcl,non_irrelevance,X-only,minxing_row_random,logistic_regression_standardized,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.47650663942798777,0.8866145378895676,0.12108296374964797
bfcl,non_irrelevance,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.505,0.4828907048008172,0.4078770298154849,"[[10, 12], [87, 91]]","{""0"": 97, ""1"": 103}",0.10309278350515463,0.45454545454545453,0.16806722689075632,22,0.883495145631068,0.5112359550561798,0.6476868327402135,178,0.4902962206332992,0.8905346989262056,0.12720666607693024
bfcl,non_irrelevance,X-only,minxing_row_random,random_forest,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.46450459652706844,0.8783193729252943,0.12146500832684937
bfcl,non_irrelevance,X-only,minxing_row_random,hist_gradient_boosting,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.855,0.4803370786516854,0.4609164420485175,"[[0, 22], [7, 171]]","{""0"": 7, ""1"": 193}",0.0,0.0,0.0,22,0.8860103626943006,0.9606741573033708,0.921832884097035,178,0.525408580183861,0.8894880034491506,0.1205586272906255
bfcl,non_irrelevance,X-only,minxing_row_random,small_mlp_standardized,True,3,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.49361593462717057,0.8928730747603685,0.10887558037720099
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
bfcl,non_irrelevance,X-only,minxing_row_random,logistic_regression_standardized,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5799284984678242,0.9255807267627594,0.14353557306949855
bfcl,non_irrelevance,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.6,0.5362614913176711,0.4666666666666667,"[[10, 12], [68, 110]]","{""0"": 78, ""1"": 122}",0.1282051282051282,0.45454545454545453,0.2,22,0.9016393442622951,0.6179775280898876,0.7333333333333333,178,0.5781409601634321,0.9257406924513243,0.13909351745416504
bfcl,non_irrelevance,X-only,minxing_row_random,random_forest,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.895,0.5227272727272727,0.5156268019836235,"[[1, 21], [0, 178]]","{""0"": 1, ""1"": 199}",1.0,0.045454545454545456,0.08695652173913043,22,0.8944723618090452,1.0,0.9442970822281167,178,0.5819713993871297,0.9200325675287997,0.1948843857393896
bfcl,non_irrelevance,X-only,minxing_row_random,hist_gradient_boosting,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.88,0.5143003064351379,0.5063759769642122,"[[1, 21], [3, 175]]","{""0"": 4, ""1"": 196}",0.25,0.045454545454545456,0.07692307692307693,22,0.8928571428571429,0.9831460674157303,0.9358288770053476,178,0.5898876404494383,0.9173712411230879,0.21029700842475102
bfcl,non_irrelevance,X-only,minxing_row_random,small_mlp_standardized,True,4,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.885,0.49719101123595505,0.46949602122015915,"[[0, 22], [1, 177]]","{""0"": 1, ""1"": 199}",0.0,0.0,0.0,22,0.8894472361809045,0.9943820224719101,0.9389920424403183,178,0.5898876404494382,0.9254188466161712,0.15500633215551485
bfcl,non_irrelevance,X-only,minxing_row_random,majority_class,True,5,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.89,0.5,0.4708994708994709,"[[0, 22], [0, 178]]","{""1"": 200}",0.0,0.0,0.0,22,0.89,1.0,0.9417989417989417,178,0.5,0.89,0.11
bfcl,non_irrelevance,X-only,minxing_row_random,stratified_random,True,5,1,800,200,"{""0"": 118, ""1"": 682}","{""0"": 22, ""1"": 178}",0.76,0.48672114402451483,0.4861913937058445,"[[3, 19], [29, 149]]","{""0"": 32, ""1"": 168}",0.09375,0.13636363636363635,0.1111111111111111,22,0.8869047619047619,0.8370786516853933,0.861271676300578,178,0.48672114402451483,0.8874090422685927,0.10778409090909091
