sim_id,language,domain,system,utterance_idx,finding_index,severity,time_range,clip_duration_seconds,span_start_seconds,span_end_seconds
bee77cd4-d276-4796-8fb6-51360048f0ea,es,retail,xAI,280,0,3,0:22-0:26,26.4,22.0,26.0
bee77cd4-d276-4796-8fb6-51360048f0ea,es,retail,xAI,346,1,1,0:09-0:10,11.0,9.0,10.0
bee77cd4-d276-4796-8fb6-51360048f0ea,es,retail,xAI,442,0,1,00:02-00:05,5.6,2.0,5.0
bfc0a6bf-4c27-40fd-9f2f-3ee2ed8c86a3,es,retail,xAI,583,0,2,0:02-0:03,3.8,2.0,3.0
d0ad7951-7364-41ce-afc6-e3f32407d1b7,es,retail,xAI,196,0,3,0.0-0.6,0.4,0.0,0.6
d0ad7951-7364-41ce-afc6-e3f32407d1b7,es,retail,xAI,444,0,1,0:20-0:23,23.2,20.0,23.0
d0ad7951-7364-41ce-afc6-e3f32407d1b7,es,retail,xAI,734,0,1,0:27-0:29,29.2,27.0,29.0
d0ad7951-7364-41ce-afc6-e3f32407d1b7,es,retail,xAI,1208,0,2,0:18-0:20,20.4,18.0,20.0
d0ad7951-7364-41ce-afc6-e3f32407d1b7,es,retail,xAI,1222,0,1,0:08-0:10,10.2,8.0,10.0
d7ef8307-6236-47c2-ba7e-5473880acd05,es,retail,xAI,85,0,1,0:10-0:11,11.4,10.0,11.0
d7ef8307-6236-47c2-ba7e-5473880acd05,es,retail,xAI,336,0,1,0:16-0:18,19.0,16.0,18.0
d7ef8307-6236-47c2-ba7e-5473880acd05,es,retail,xAI,509,1,2,00:11-00:12,12.0,11.0,12.0
e3031fe3-2936-4571-a09b-432e03b5f374,es,retail,xAI,588,0,2,0:11-0:30,30.0,11.0,30.0
e3031fe3-2936-4571-a09b-432e03b5f374,es,retail,xAI,1297,0,2,0:07-0:10,11.0,7.0,10.0
e3031fe3-2936-4571-a09b-432e03b5f374,es,retail,xAI,1473,0,2,00:07-00:09,9.8,7.0,9.0
e3031fe3-2936-4571-a09b-432e03b5f374,es,retail,xAI,1548,0,2,0:11-0:13,13.4,11.0,13.0
e4bc0374-9fd9-4647-9e53-db4014bcfc05,es,retail,xAI,339,1,2,00:15-00:16,16.0,15.0,16.0
e4bc0374-9fd9-4647-9e53-db4014bcfc05,es,retail,xAI,448,0,2,0:04-0:05,6.0,4.0,5.0
e4bc0374-9fd9-4647-9e53-db4014bcfc05,es,retail,xAI,627,0,1,0:07-0:08,8.2,7.0,8.0
eadb40e0-5c3e-4ecf-a8fb-40e710b06be1,es,retail,xAI,117,1,2,00:10-00:13,13.2,10.0,13.0
eadb40e0-5c3e-4ecf-a8fb-40e710b06be1,es,retail,xAI,231,0,2,00:01-00:03,4.0,1.0,3.0
f38b5fb6-9d28-4a30-b98f-be1541ae10ea,es,retail,xAI,578,0,3,0:25-0:27,26.4,25.0,27.0
0cb10122-d5ae-46e6-8d46-8f904fcf2b81,es,telecom,Gemini high,70,0,1,0:05-0:07,7.2,5.0,7.0
0cb10122-d5ae-46e6-8d46-8f904fcf2b81,es,telecom,Gemini high,1627,0,2,0.00-0.01,0.8,0.0,0.01
0d66c182-afcb-45eb-bbda-ba83e8eb000e,es,telecom,Gemini high,72,0,1,00:01-00:02,1.4,1.0,2.0
0d66c182-afcb-45eb-bbda-ba83e8eb000e,es,telecom,Gemini high,644,0,2,0.00-0.80,0.6,0.0,0.8
0d66c182-afcb-45eb-bbda-ba83e8eb000e,es,telecom,Gemini high,1042,0,2,00:07-00:08,8.4,7.0,8.0
14cc70bb-e176-442e-a7bc-eb3889e749ec,es,telecom,Gemini high,681,0,2,0.00-0.80,0.6,0.0,0.8
14cc70bb-e176-442e-a7bc-eb3889e749ec,es,telecom,Gemini high,984,0,1,0.00-0.02,0.8,0.0,0.02
166ea27d-14b6-4e10-bdb2-a5c07b8075d7,es,telecom,Gemini high,310,0,2,0:07-0:08,8.6,7.0,8.0
166ea27d-14b6-4e10-bdb2-a5c07b8075d7,es,telecom,Gemini high,1162,0,2,0:18-0:20,20.8,18.0,20.0
166ea27d-14b6-4e10-bdb2-a5c07b8075d7,es,telecom,Gemini high,1907,0,1,00:01-00:02,2.6,1.0,2.0
23b5709f-a22b-45cc-babd-2907a6851e37,es,telecom,Gemini high,861,0,2,0:18-0:20,20.6,18.0,20.0
30ad7ed1-3326-4ee2-a0ee-4fbad86d5a78,es,telecom,Gemini high,999,0,1,0:17-0:19,19.8,17.0,19.0
4303cad7-f107-444f-9b48-c90f6823e2c4,es,telecom,Gemini high,143,0,1,0.00-0.50,0.4,0.0,0.5
4303cad7-f107-444f-9b48-c90f6823e2c4,es,telecom,Gemini high,371,0,1,0:10-0:11,11.4,10.0,11.0
4303cad7-f107-444f-9b48-c90f6823e2c4,es,telecom,Gemini high,567,0,2,00:03-00:04,4.6,3.0,4.0
52085375-ba14-482e-b6b6-56c23902bbb0,es,telecom,Gemini high,817,0,2,0.00-0.70,0.4,0.0,0.7
52085375-ba14-482e-b6b6-56c23902bbb0,es,telecom,Gemini high,972,0,3,0:32-0:36,36.4,32.0,36.0
5208b13e-393b-4f4a-99ca-e29bd3d37373,es,telecom,Gemini high,432,0,1,0.00-0.80,0.6,0.0,0.8
5b0f5939-2478-446e-b1cd-cbf10ef28fba,es,telecom,Gemini high,436,0,1,0:04-0:05,5.6,4.0,5.0
7efb7560-c83c-42b8-ae5a-72d9affa4860,es,telecom,Gemini high,1933,1,2,00:22-00:24,24.6,22.0,24.0
88e0015d-35ef-4ccc-8e00-2be9c2bf76c9,es,telecom,Gemini high,188,0,1,00:01-00:01,1.2,1.0,1.0
88e0015d-35ef-4ccc-8e00-2be9c2bf76c9,es,telecom,Gemini high,331,0,2,00:01-00:03,3.4,1.0,3.0
8a65fc63-68e9-45b3-8463-93a365f581ff,es,telecom,Gemini high,1023,0,1,0.00-0.01,0.6,0.0,0.01
92a5c92a-68b2-4b3a-ae29-5cc584b4d39a,es,telecom,Gemini high,983,0,1,00:03-00:04,4.4,3.0,4.0
a6c7b987-d662-4fed-a34d-7ce3b344cb5b,es,telecom,Gemini high,147,0,1,0:14-0:16,16.4,14.0,16.0
a6c7b987-d662-4fed-a34d-7ce3b344cb5b,es,telecom,Gemini high,1421,0,2,0:03-0:04,3.8,3.0,4.0
a9631385-9148-4aa7-ac89-330093b67850,es,telecom,Gemini high,1984,0,1,00:01-00:02,2.2,1.0,2.0
afb9be4c-7961-4fc9-8981-36fcad62ce3e,es,telecom,Gemini high,125,0,2,00:01-00:01,1.4,1.0,1.0
bb19588c-77d8-41f1-85ba-782b15a2a5e3,es,telecom,Gemini high,649,0,1,00:03-00:04,4.2,3.0,4.0
c2cd7658-0426-4dae-bc21-c4ea78b57668,es,telecom,Gemini high,469,0,2,00:01-00:02,2.2,1.0,2.0
cbfba200-3087-431b-84f5-6128f93b38a4,es,telecom,Gemini high,401,2,2,0:19-0:21,21.2,19.0,21.0
f013306b-c17b-4f69-8313-9d7be39461af,es,telecom,Gemini high,383,0,2,0:03-0:04,4.8,3.0,4.0
fd617eab-4ec9-4cf8-ad0d-bd23ca8f5391,es,telecom,Gemini high,496,0,1,00:00-00:01,0.8,0.0,1.0
ffb6796d-ca75-4211-8623-9ac14046fdf7,es,telecom,Gemini high,91,0,2,0:08-0:11,11.2,8.0,11.0
ffb6796d-ca75-4211-8623-9ac14046fdf7,es,telecom,Gemini high,852,0,2,0:07-0:08,8.6,7.0,8.0
ffb6796d-ca75-4211-8623-9ac14046fdf7,es,telecom,Gemini high,1068,0,1,00:02-00:03,3.4,2.0,3.0
059811cf-3b8d-4fb4-aa57-df80263ef57e,es,telecom,Gemini minimal,42,0,1,0.00-0.50,1.0,0.0,0.5
1388a81b-1287-479d-b2dc-d9a2c9a2057a,es,telecom,Gemini minimal,212,0,1,0:05-0:07,7.2,5.0,7.0
15fddaac-17a0-49ca-8ffe-aa6510dfc8f0,es,telecom,Gemini minimal,520,0,2,0:02-0:03,2.6,2.0,3.0
15fddaac-17a0-49ca-8ffe-aa6510dfc8f0,es,telecom,Gemini minimal,729,0,2,0.00-0.60,0.6,0.0,0.6
2361c4b2-e097-4079-8e0d-9d3df61e6ee0,es,telecom,Gemini minimal,62,0,1,00:11-00:12,12.6,11.0,12.0
2361c4b2-e097-4079-8e0d-9d3df61e6ee0,es,telecom,Gemini minimal,436,0,1,00:00-00:01,1.4,0.0,1.0
241e1630-75b0-439f-b1d6-ea84e4d9fcbb,es,telecom,Gemini minimal,114,0,1,0.00-0.50,0.8,0.0,0.5
241e1630-75b0-439f-b1d6-ea84e4d9fcbb,es,telecom,Gemini minimal,877,0,1,00:00-00:01,0.4,0.0,1.0
28cb9e81-52bd-4dbf-a03f-38deb7b8282d,es,telecom,Gemini minimal,73,0,2,0.00-0.01,0.4,0.0,0.01
28cb9e81-52bd-4dbf-a03f-38deb7b8282d,es,telecom,Gemini minimal,327,0,1,00:07-00:08,8.4,7.0,8.0
28cb9e81-52bd-4dbf-a03f-38deb7b8282d,es,telecom,Gemini minimal,1054,0,1,0:06-0:07,7.6,6.0,7.0
30ebb143-1c74-4f60-9a69-c2101c9f4820,es,telecom,Gemini minimal,109,0,1,00:01-00:02,2.4,1.0,2.0
30ebb143-1c74-4f60-9a69-c2101c9f4820,es,telecom,Gemini minimal,1858,0,1,0:23-0:25,25.6,23.0,25.0
3b27722b-e2f4-454f-abff-5a105e6f8d29,es,telecom,Gemini minimal,770,0,1,0:05-0:07,8.0,5.0,7.0
3d5565b2-7d4e-48d5-9748-b7cc9feb3c4e,es,telecom,Gemini minimal,89,0,1,0.00-0.50,0.6,0.0,0.5
3d5565b2-7d4e-48d5-9748-b7cc9feb3c4e,es,telecom,Gemini minimal,853,0,1,0.00-0.80,0.8,0.0,0.8
3d5565b2-7d4e-48d5-9748-b7cc9feb3c4e,es,telecom,Gemini minimal,930,0,1,00:04-00:06,6.4,4.0,6.0
3dfdb29b-2166-45c4-b7c6-e8a106e3f20a,es,telecom,Gemini minimal,300,0,1,0.00-0.50,0.2,0.0,0.5
49977770-88f9-4853-a119-c4a5c6d2a146,es,telecom,Gemini minimal,356,1,1,0:15-0:17,18.0,15.0,17.0
49977770-88f9-4853-a119-c4a5c6d2a146,es,telecom,Gemini minimal,737,0,2,0.00-0.80,0.4,0.0,0.8
49977770-88f9-4853-a119-c4a5c6d2a146,es,telecom,Gemini minimal,1330,0,2,00:01-00:02,2.2,1.0,2.0
523949e1-03a2-4abd-ae8b-9cbe774db31c,es,telecom,Gemini minimal,306,0,1,00:16-00:18,18.4,16.0,18.0
523949e1-03a2-4abd-ae8b-9cbe774db31c,es,telecom,Gemini minimal,773,0,1,0:18-0:20,20.4,18.0,20.0
55469f40-14bb-4fb2-83b5-d434d369271a,es,telecom,Gemini minimal,867,0,2,00:01-00:03,3.2,1.0,3.0
570e1e45-e1d6-48be-887c-8ae2aa901afb,es,telecom,Gemini minimal,1134,0,2,0:03-0:04,4.4,3.0,4.0
5d8562be-4990-4ef2-9ee3-41f2b1d9ff07,es,telecom,Gemini minimal,761,0,1,00:00 - 00:01,0.8,0.0,1.0
70c5698f-e8b1-479a-93cb-8b1cb33437b5,es,telecom,Gemini minimal,80,0,1,0.00-0.50,0.2,0.0,0.5
70c5698f-e8b1-479a-93cb-8b1cb33437b5,es,telecom,Gemini minimal,203,0,2,00:00-00:01,2.0,0.0,1.0
70c5698f-e8b1-479a-93cb-8b1cb33437b5,es,telecom,Gemini minimal,203,1,2,00:00-00:01,2.0,0.0,1.0
7860f1ee-d3b0-4ac6-b7b2-44e1591414ba,es,telecom,Gemini minimal,921,0,2,0.00-0.60,0.6,0.0,0.6
7860f1ee-d3b0-4ac6-b7b2-44e1591414ba,es,telecom,Gemini minimal,1133,0,1,0.00-0.02,0.8,0.0,0.02
9a30e8f3-29d9-4f33-9154-9f4c411fd232,es,telecom,Gemini minimal,891,0,1,0:18-0:20,20.8,18.0,20.0
9a30e8f3-29d9-4f33-9154-9f4c411fd232,es,telecom,Gemini minimal,1484,0,2,00:00 - 00:01,2.0,0.0,1.0
9b3f58b7-19fa-45ea-a17b-772be6c38576,es,telecom,Gemini minimal,71,0,1,0.0-0.5,0.4,0.0,0.5
9e412038-b9d6-489a-bc26-229ca856156a,es,telecom,Gemini minimal,79,0,2,00:00-00:01,0.4,0.0,1.0
a0a8b0ce-0e45-4907-ae88-d0c138653788,es,telecom,Gemini minimal,633,0,1,00:01-00:02,2.6,1.0,2.0
a61171cd-6fd2-48cb-8ff3-445ad8f7623d,es,telecom,Gemini minimal,543,1,1,0:07-0:09,10.0,7.0,9.0
a95be8d0-905e-4d63-9ed2-ddc61e4e24e6,es,telecom,Gemini minimal,64,0,1,00:02-00:03,4.0,2.0,3.0
b7fba687-93aa-4b2a-b236-5a9206546bd1,es,telecom,Gemini minimal,256,0,1,00:01-00:01,1.4,1.0,1.0
b7fba687-93aa-4b2a-b236-5a9206546bd1,es,telecom,Gemini minimal,800,0,1,00:01-00:02,2.6,1.0,2.0
bdd32959-f594-4ecc-a0cc-a0e536c001e4,es,telecom,Gemini minimal,132,0,2,0:06-0:08,8.8,6.0,8.0
c801cdd4-3672-4ad8-af7a-2279baac78f9,es,telecom,Gemini minimal,757,0,1,0:04-0:05,5.4,4.0,5.0
d5741b22-9c31-41d5-a5c9-22d8fc423051,es,telecom,Gemini minimal,185,0,2,00:01-00:02,3.0,1.0,2.0
d5741b22-9c31-41d5-a5c9-22d8fc423051,es,telecom,Gemini minimal,375,0,1,00:01-00:02,2.8,1.0,2.0
d5a1aecd-953e-4102-98da-f60a8e8da18c,es,telecom,Gemini minimal,248,0,1,00:01-00:02,1.8,1.0,2.0
e1c8c917-aa26-4c9d-ae29-226e6fc1264d,es,telecom,Gemini minimal,252,0,2,0:09-0:10,10.8,9.0,10.0
e1c8c917-aa26-4c9d-ae29-226e6fc1264d,es,telecom,Gemini minimal,898,0,2,00:00-00:01,0.4,0.0,1.0
e1c8c917-aa26-4c9d-ae29-226e6fc1264d,es,telecom,Gemini minimal,1594,0,1,0.00-0.02,0.8,0.0,0.02
e9881a68-9d5b-4b93-b206-3c3678f27f71,es,telecom,Gemini minimal,680,0,2,00:03-00:04,3.8,3.0,4.0
e9881a68-9d5b-4b93-b206-3c3678f27f71,es,telecom,Gemini minimal,689,0,1,0.00-0.01,0.6,0.0,0.01
e9881a68-9d5b-4b93-b206-3c3678f27f71,es,telecom,Gemini minimal,1175,0,1,0:10-0:12,12.8,10.0,12.0
fd825b34-2542-49f8-99e0-d7710310604e,es,telecom,Gemini minimal,181,0,2,00:00 - 00:01,0.6,0.0,1.0
fd825b34-2542-49f8-99e0-d7710310604e,es,telecom,Gemini minimal,620,0,1,00:01-00:02,1.8,1.0,2.0
0080a257-1bf2-41b6-906c-82204d9956c7,es,telecom,OpenAI minimal,718,0,2,00:00-00:01,1.2,0.0,1.0
0f18157c-83fd-4f20-bdd9-30215a416b3a,es,telecom,OpenAI minimal,449,0,1,0:05-0:06,7.0,5.0,6.0
106e316b-5b18-4289-a709-65e2714630ba,es,telecom,OpenAI minimal,319,0,1,00:21-00:22,22.2,21.0,22.0
106e316b-5b18-4289-a709-65e2714630ba,es,telecom,OpenAI minimal,389,0,1,0:25-0:26,26.2,25.0,26.0
1bea9988-c0a8-469d-9c04-808d7afac34c,es,telecom,OpenAI minimal,133,0,2,00:09-00:13,13.2,9.0,13.0
1e4187b4-ddf2-4ed6-b7fd-42d091b1e2c5,es,telecom,OpenAI minimal,345,0,1,00:12-00:16,16.4,12.0,16.0
1fb49dcb-0e10-46d6-9d3a-45fb1307d892,es,telecom,OpenAI minimal,218,0,1,0.00-0.60,0.4,0.0,0.6
21c8697f-fd16-4176-b2ba-4cc693168e77,es,telecom,OpenAI minimal,74,0,1,00:02-00:04,4.4,2.0,4.0
2aeb6dc2-1c40-4e6e-81d5-942d917950b9,es,telecom,OpenAI minimal,467,0,1,0.00-0.80,0.4,0.0,0.8
2aeb6dc2-1c40-4e6e-81d5-942d917950b9,es,telecom,OpenAI minimal,1351,0,1,0:15-0:16,16.8,15.0,16.0
2aeb6dc2-1c40-4e6e-81d5-942d917950b9,es,telecom,OpenAI minimal,1359,0,2,0:00-0:01,0.8,0.0,1.0
334395e9-5e33-494b-ae50-c4f8eac91d54,es,telecom,OpenAI minimal,72,0,1,0:11-0:13,13.6,11.0,13.0
398f5e13-093b-4376-a34a-6a54c57b060c,es,telecom,OpenAI minimal,65,0,2,0.00-0.80,0.8,0.0,0.8
398f5e13-093b-4376-a34a-6a54c57b060c,es,telecom,OpenAI minimal,118,0,1,0:13-0:14,14.2,13.0,14.0
398f5e13-093b-4376-a34a-6a54c57b060c,es,telecom,OpenAI minimal,372,0,1,0:11-0:12,12.8,11.0,12.0
398f5e13-093b-4376-a34a-6a54c57b060c,es,telecom,OpenAI minimal,660,0,2,0:00-0:01,1.2,0.0,1.0
398f5e13-093b-4376-a34a-6a54c57b060c,es,telecom,OpenAI minimal,982,0,2,0.00-0.01,1.0,0.0,0.01
398f5e13-093b-4376-a34a-6a54c57b060c,es,telecom,OpenAI minimal,1082,0,1,0:23-0:25,25.4,23.0,25.0
4a318cbc-d7a0-41fb-9a0c-54f554a229a0,es,telecom,OpenAI minimal,119,0,1,0:16-0:18,18.8,16.0,18.0
4a318cbc-d7a0-41fb-9a0c-54f554a229a0,es,telecom,OpenAI minimal,251,0,1,0:07-0:09,9.2,7.0,9.0
5277b17a-3b27-4ce6-b929-2641ae76ef65,es,telecom,OpenAI minimal,372,0,1,00:00-00:01,0.4,0.0,1.0
5277b17a-3b27-4ce6-b929-2641ae76ef65,es,telecom,OpenAI minimal,892,0,1,0:13-0:15,15.2,13.0,15.0
59abbeb2-a2eb-4be0-b1db-80d2b4f4fde8,es,telecom,OpenAI minimal,177,0,1,0.00-0.50,0.2,0.0,0.5
665afe7b-35cd-474e-a172-fb374d47d5df,es,telecom,OpenAI minimal,486,0,1,0:20-0:22,22.6,20.0,22.0
665afe7b-35cd-474e-a172-fb374d47d5df,es,telecom,OpenAI minimal,875,0,1,0:13-0:15,15.2,13.0,15.0
6a1b4924-838c-4796-afbf-0a384884c5a1,es,telecom,OpenAI minimal,214,0,1,00:00 - 00:01,0.6,0.0,1.0
6a1b4924-838c-4796-afbf-0a384884c5a1,es,telecom,OpenAI minimal,265,0,2,0:04-0:05,5.6,4.0,5.0
6d048c9e-9d6b-44b5-9e50-3c05d86f423e,es,telecom,OpenAI minimal,69,0,2,0:09-0:11,12.0,9.0,11.0
6d93feae-f04b-4405-b12b-39ff2beddeed,es,telecom,OpenAI minimal,61,0,2,0:14-0:15,16.0,14.0,15.0
6d93feae-f04b-4405-b12b-39ff2beddeed,es,telecom,OpenAI minimal,132,0,1,0:18-0:20,20.8,18.0,20.0
6d93feae-f04b-4405-b12b-39ff2beddeed,es,telecom,OpenAI minimal,693,0,2,0.0 - 1.5,1.2,0.0,1.5
72c12568-7a47-4090-b17c-191787e5a3de,es,telecom,OpenAI minimal,125,1,3,0:28-0:31,31.8,28.0,31.0
72c12568-7a47-4090-b17c-191787e5a3de,es,telecom,OpenAI minimal,163,0,2,0:18-0:21,21.6,18.0,21.0
72c12568-7a47-4090-b17c-191787e5a3de,es,telecom,OpenAI minimal,447,0,2,0:19-0:20,20.0,19.0,20.0
72c12568-7a47-4090-b17c-191787e5a3de,es,telecom,OpenAI minimal,448,0,1,00:05-00:07,7.4,5.0,7.0
72c12568-7a47-4090-b17c-191787e5a3de,es,telecom,OpenAI minimal,544,0,1,00:01-00:02,2.4,1.0,2.0
831cbb2a-570f-48b7-807e-b5679e9e8191,es,telecom,OpenAI minimal,318,0,1,00:01 - 00:02,2.4,1.0,2.0
831cbb2a-570f-48b7-807e-b5679e9e8191,es,telecom,OpenAI minimal,1294,0,2,00:00-00:01,0.6,0.0,1.0
86766f6a-59fe-4f35-9b3b-15f373a17dfc,es,telecom,OpenAI minimal,282,0,1,0.00-0.50,0.6,0.0,0.5
86766f6a-59fe-4f35-9b3b-15f373a17dfc,es,telecom,OpenAI minimal,366,0,1,0:01-0:02,1.4,1.0,2.0
86766f6a-59fe-4f35-9b3b-15f373a17dfc,es,telecom,OpenAI minimal,463,0,2,0.00-0.01,1.0,0.0,0.01
86766f6a-59fe-4f35-9b3b-15f373a17dfc,es,telecom,OpenAI minimal,954,0,1,00:02-00:03,3.6,2.0,3.0
8a8c20a4-fdfc-4275-8cd4-a984133b21bb,es,telecom,OpenAI minimal,207,0,2,0:01-0:02,2.8,1.0,2.0
8a8c20a4-fdfc-4275-8cd4-a984133b21bb,es,telecom,OpenAI minimal,277,0,1,00:00-00:01,1.4,0.0,1.0
92b1362b-a34b-448d-a75f-da7e3233efdf,es,telecom,OpenAI minimal,488,0,1,0:18-0:19,20.0,18.0,19.0
9c3f602e-f03b-4ef1-bb3e-61f4d0dcbc21,es,telecom,OpenAI minimal,45,0,1,00:01-00:02,2.2,1.0,2.0
9c3f602e-f03b-4ef1-bb3e-61f4d0dcbc21,es,telecom,OpenAI minimal,477,0,1,0:16-0:18,18.2,16.0,18.0
9c3f602e-f03b-4ef1-bb3e-61f4d0dcbc21,es,telecom,OpenAI minimal,521,0,1,00:03-00:04,4.4,3.0,4.0
9c3f602e-f03b-4ef1-bb3e-61f4d0dcbc21,es,telecom,OpenAI minimal,721,0,2,00:01-00:02,2.0,1.0,2.0
a1a64312-1f53-4704-953b-e2d40c1b212d,es,telecom,OpenAI minimal,109,0,1,00:03-00:04,4.8,3.0,4.0
a1a64312-1f53-4704-953b-e2d40c1b212d,es,telecom,OpenAI minimal,265,0,2,0:00-0:00,0.6,0.0,0.0
a1a64312-1f53-4704-953b-e2d40c1b212d,es,telecom,OpenAI minimal,273,0,1,00:04-00:06,7.0,4.0,6.0
a1a64312-1f53-4704-953b-e2d40c1b212d,es,telecom,OpenAI minimal,460,0,1,0:12-0:14,14.2,12.0,14.0
a94758d4-1950-48bd-a6c5-8aebc133bd5b,es,telecom,OpenAI minimal,665,0,3,0.00-0.50,0.6,0.0,0.5
b172dd87-4eaf-4681-b053-e81c22cba5f0,es,telecom,OpenAI minimal,348,0,1,0:17-0:19,19.6,17.0,19.0
b4803e77-85d9-4471-b111-caad93cd8097,es,telecom,OpenAI minimal,129,0,1,00:07-00:10,11.0,7.0,10.0
b4803e77-85d9-4471-b111-caad93cd8097,es,telecom,OpenAI minimal,434,0,1,00:02-00:04,3.6,2.0,4.0
c73fe2b2-fd90-4099-bfd4-d863d31c8335,es,telecom,OpenAI minimal,131,0,2,0.00-0.60,0.8,0.0,0.6
cae67376-7f42-4248-b601-abc1b55460a1,es,telecom,OpenAI minimal,115,0,1,0:17-0:18,18.8,17.0,18.0
dbf62b73-8256-471c-b39e-2f384928b8d6,es,telecom,OpenAI minimal,170,0,2,0.00-0.80,0.8,0.0,0.8
dbf62b73-8256-471c-b39e-2f384928b8d6,es,telecom,OpenAI minimal,176,0,1,00:03-00:04,5.0,3.0,4.0
dbf62b73-8256-471c-b39e-2f384928b8d6,es,telecom,OpenAI minimal,650,0,3,0:02-0:03,3.8,2.0,3.0
dbf62b73-8256-471c-b39e-2f384928b8d6,es,telecom,OpenAI minimal,836,1,1,00:04-00:05,4.6,4.0,5.0
dbf62b73-8256-471c-b39e-2f384928b8d6,es,telecom,OpenAI minimal,1115,0,1,0:00-0:01,1.4,0.0,1.0
dcd21fff-b9f3-47e8-89cf-5493e7b2b26c,es,telecom,OpenAI minimal,136,0,1,00:08-00:10,10.4,8.0,10.0
e5bddbd4-9c86-4854-b39b-97e7de14d357,es,telecom,OpenAI minimal,215,0,2,00:26-00:29,29.6,26.0,29.0
e5bddbd4-9c86-4854-b39b-97e7de14d357,es,telecom,OpenAI minimal,554,0,2,0:13-0:15,16.0,13.0,15.0
e5bddbd4-9c86-4854-b39b-97e7de14d357,es,telecom,OpenAI minimal,1330,0,2,00:01-00:02,1.4,1.0,2.0
e8e7c9e6-8a96-4993-a074-470da6da5b0a,es,telecom,OpenAI minimal,143,0,2,0:11-0:14,15.0,11.0,14.0
e8e7c9e6-8a96-4993-a074-470da6da5b0a,es,telecom,OpenAI minimal,272,0,2,00:17-00:18,18.6,17.0,18.0
f36be1e5-5799-4d04-8d57-f680276a2e93,es,telecom,OpenAI minimal,648,0,1,0:10-0:12,12.2,10.0,12.0
f36be1e5-5799-4d04-8d57-f680276a2e93,es,telecom,OpenAI minimal,674,0,1,00:00-00:01,1.2,0.0,1.0
f584954a-2171-4ccf-a627-aa0d9b0f0369,es,telecom,OpenAI minimal,1095,0,1,0.00-0.50,0.2,0.0,0.5
f5a5dc73-2471-4ab2-92ff-0c9941b97e61,es,telecom,OpenAI minimal,181,0,2,0.00-0.80,0.8,0.0,0.8
f5a5dc73-2471-4ab2-92ff-0c9941b97e61,es,telecom,OpenAI minimal,382,0,1,0:14-0:16,16.8,14.0,16.0
f5a5dc73-2471-4ab2-92ff-0c9941b97e61,es,telecom,OpenAI minimal,513,0,1,0:21-0:22,22.6,21.0,22.0
feee4227-1167-4f44-b8e0-f50db532911a,es,telecom,OpenAI minimal,796,0,1,0:11-0:12,12.8,11.0,12.0
feee4227-1167-4f44-b8e0-f50db532911a,es,telecom,OpenAI minimal,882,0,2,0.0-0.9,0.8,0.0,0.9
0e6420f1-81f5-48f9-8897-66f14d0556fe,es,telecom,OpenAI xhigh,1909,0,2,0:14-0:15,15.2,14.0,15.0
0e6420f1-81f5-48f9-8897-66f14d0556fe,es,telecom,OpenAI xhigh,1970,0,1,00:04-00:06,6.2,4.0,6.0
0e6420f1-81f5-48f9-8897-66f14d0556fe,es,telecom,OpenAI xhigh,2279,0,1,0.00-0.20,0.4,0.0,0.2
0e6420f1-81f5-48f9-8897-66f14d0556fe,es,telecom,OpenAI xhigh,2396,0,2,0:00-0:01,0.6,0.0,1.0
177b2b59-85a5-40a9-9bc5-36349edaae18,es,telecom,OpenAI xhigh,184,1,2,00:12-00:14,14.8,12.0,14.0
177b2b59-85a5-40a9-9bc5-36349edaae18,es,telecom,OpenAI xhigh,574,0,2,0:05-0:06,6.6,5.0,6.0
177b2b59-85a5-40a9-9bc5-36349edaae18,es,telecom,OpenAI xhigh,903,0,2,0:44-0:46,46.0,44.0,46.0
2b5a1d7e-2f4b-43f1-b63d-76bc3c03e9c3,es,telecom,OpenAI xhigh,212,0,1,00:02-00:04,4.8,2.0,4.0
2d82c41b-85ca-43c7-9253-e84c722d128b,es,telecom,OpenAI xhigh,174,0,1,0:18-0:19,19.6,18.0,19.0
2d82c41b-85ca-43c7-9253-e84c722d128b,es,telecom,OpenAI xhigh,318,0,2,0:20-0:22,21.6,20.0,22.0
2d82c41b-85ca-43c7-9253-e84c722d128b,es,telecom,OpenAI xhigh,2449,0,1,00:00 - 00:01,0.2,0.0,1.0
30ae69dc-c025-44a8-95ee-3d7cc61d923d,es,telecom,OpenAI xhigh,309,0,2,0:00-1:03,62.4,0.0,63.0
30ae69dc-c025-44a8-95ee-3d7cc61d923d,es,telecom,OpenAI xhigh,940,0,2,0:00-0:01,1.4,0.0,1.0
30ae69dc-c025-44a8-95ee-3d7cc61d923d,es,telecom,OpenAI xhigh,1027,0,1,0:11-0:12,12.8,11.0,12.0
39b379aa-e671-44d6-aa8e-d68a6471a16d,es,telecom,OpenAI xhigh,245,0,1,0:04-0:06,6.6,4.0,6.0
39b379aa-e671-44d6-aa8e-d68a6471a16d,es,telecom,OpenAI xhigh,246,0,2,00:03,3.8,3.0,3.0
3a731667-0ff5-4c9f-89cc-5dba987c0335,es,telecom,OpenAI xhigh,468,0,1,00:01-00:01,1.4,1.0,1.0
3a731667-0ff5-4c9f-89cc-5dba987c0335,es,telecom,OpenAI xhigh,699,0,2,0:03-0:04,4.8,3.0,4.0
